player_id;name;nationality;position;overall;age;hits;potential;team
231821;Ziyad Al Sahafi;Saudi Arabia;Defensor Centro;65;26;0;69;Al Ittihad 
231711;Carlos Pérez;Colombia;Defensor Centro;65;25;1;72;Alianza Petrolera 
231704;Edis Ibargüen;Colombia;Delantero Centro|Medio Derecho;65;28;0;65;Deportivo Pasto 
231688;Thibang Phete;South Africa;Medio Centro Defensivo|Medio Central;65;26;1;68;Belenenses 
231550;José Quintero;Ecuador;Defensor Derecho|Defensor Izquierdo|Medio Derecho;65;30;0;65;LDU Quito 
231514;Robert Gojani;Sweden;Medio Centro Defensivo|Medio Central;65;27;1;66;IF Elfsborg 
231498;Douglas Bergqvist;Sweden;Defensor Centro;65;27;0;68;Arka Gdynia 
231489;Aly Keita;Guinea;Arquero;65;33;0;65;Östersunds FK 
231488;Michael Omoh;Nigeria;Medio Izquierdo|Extremo Izquierdo;65;28;0;65;Fotbal Club Politehnica Ia?i 
231395;Zé Gomes;Portugal;Delantero Centro;65;21;2;79;Lechia Gdansk 
231392;João Nunes;Portugal;Defensor Derecho|Defensor Centro;65;24;1;70;Panathinaikos FC 
231303;Lee Grace;Republic of Ireland;Defensor Centro;65;27;0;68;Shamrock Rovers 
231258;Ramiro Macagno;Argentina;Arquero;65;23;0;75;Newell's Old Boys 
231244;Edson Reséndez;Mexico;Arquero;65;24;0;72;Monterrey 
231197;Marcel Hilßner;Germany;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;65;25;0;68;Hallescher FC 
231137;Domen Crnigoj;Slovenia;Medio Derecho|Medio Izquierdo;65;24;1;71;FC Lugano 
231109;Aly Ndom;France;Medio Centro Defensivo|Medio Izquierdo|Medio Central;65;24;0;74;AJ Auxerre 
231005;Chiedozie Ogbene;Nigeria;Delantero Centro|Medio Derecho|Medio Izquierdo;65;23;0;74;Rotherham United 
230954;Tomislav Kiš;Croatia;Delantero Centro;65;26;0;68;Seongnam FC 
230906;Kelvin Osorio;Colombia;Medio Central;65;26;0;68;Independiente Santa Fe 
230809;Callum Johnson;England;Defensor Derecho;65;23;1;69;Accrington Stanley 
230807;Hayden Coulson;England;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;65;22;0;76;Middlesbrough 
230805;Andriy Boryachuk;Ukraine;Delantero Centro;65;24;3;72;Çaykur Rizespor 
230713;Abdulelah Al Malki;Saudi Arabia;Medio Centro Defensivo|Medio Central;65;25;0;69;Al Ittihad 
230674;Fabrizio Alastra;Italy;Arquero;65;22;0;76;Pescara 
230561;Jay-Roy Grot;Netherlands;Delantero Centro|Extremo Izquierdo;65;22;1;72;Vitesse 
230458;Paulito Zanon;Brazil;Medio Centro Defensivo;65;28;2;65;Fortaleza 
230455;Jackson Crusso;Brazil;Extremo Derecho|Extremo Izquierdo;65;20;0;67;Vasco da Gama 
230418;Henrique Jardinel;Brazil;Medio Centro Defensivo|Medio Central;65;20;0;65;Centro Sportivo Alagoano 
230404;Benjamin Muscato;Brazil;Defensor Centro;65;28;0;65;Chapecoense 
230352;João Gerster;Brazil;Medio Izquierdo|Medio Central;65;24;0;67;Palmeiras 
230338;Edu Selneira;Brazil;Defensor Derecho|Medio Centro Defensivo;65;32;0;65;São Paulo 
230303;Marcelo Vildeia;Brazil;Delantero Centro;65;24;0;65;Grêmio 
230223;Sidnei Dalmeira;Brazil;Defensor Centro;65;20;0;65;Avaí 
230150;Luís Machado;Portugal;Extremo Derecho|Extremo Izquierdo;65;27;1;65;Moreirense FC 
230136;Jordan Thompson;Northern Ireland;Medio Central|Medio Centro Ofensivo;65;23;1;73;Stoke City 
230125;Alan Acosta;Mexico;Medio Derecho;65;23;0;74;Puebla 
230121;Vamara Sanogo;France;Delantero Centro;65;25;1;70;Legia Warszawa 
230055;Niko Hämäläinen;Finland;Defensor Izquierdo|Medio Izquierdo;65;23;1;74;Kilmarnock 
229901;Harry Souttar;Australia;Defensor Centro;65;21;3;78;Fleetwood Town 
229843;Ever Valencia;Colombia;Medio Derecho|Medio Izquierdo|Medio Centro Ofensivo;65;23;0;74;Atlético Bucaramanga 
229742;Harun Alpsoy;Turkey;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;65;23;0;74;Antalyaspor 
229725;Mathias Kristensen;Denmark;Medio Derecho|Extremo Derecho;65;23;0;74;Esbjerg fB 
229707;Jonathan Lewis;United States;Medio Derecho|Medio Izquierdo|Extremo Izquierdo;65;23;0;76;Colorado Rapids 
229704;Jérémy Vachoux;France;Arquero;65;26;0;71;US Orléans Loiret Football 
229655;Varo;Spain;Arquero;65;27;1;69;CD Lugo 
229641;Mamadou Bagayoko;Ivory Coast;Defensor Derecho;65;30;8;65;Free Agents 
229610;Robin Becker;Germany;Defensor Derecho|Defensor Centro;65;23;0;75;Eintracht Braunschweig 
229605;Callum Connolly;England;Defensor Centro|Medio Centro Defensivo|Medio Central;65;22;4;71;Fleetwood Town 
229571;Nemanja Antonov;Serbia;Defensor Izquierdo|Carrilero Izquierdo|Medio Izquierdo|Extremo Izquierdo;65;25;3;70;Royal Excel Mouscron 
229569;Alejandro Frezzotti;Argentina;Medio Centro Defensivo;65;36;0;65;Sociedad Deportiva Aucas 
229535;René Meléndez;Chile;Medio Izquierdo|Medio Centro Ofensivo;65;21;2;78;Audax Italiano 
229472;Finn Porath;Germany;Medio Derecho|Medio Izquierdo|Medio Central;65;23;0;73;Holstein Kiel 
229401;Niall Mason;England;Defensor Derecho;65;23;0;72;Peterborough United 
229379;Luca de la Torre;United States;Medio Central|Medio Centro Ofensivo;65;22;0;75;Fulham 
229362;Alim Öztürk;Turkey;Defensor Centro;65;27;0;67;Sunderland 
229072;Lukasz Sekulski;Poland;Delantero Centro;65;29;0;65;LKS Lódz 
229019;Ahmet Engin;Germany;Delantero Centro|Medio Derecho|Medio Izquierdo;65;23;0;72;MSV Duisburg 
228997;Charlie Goode;England;Defensor Derecho|Defensor Centro;65;24;0;70;Northampton Town 
228894;Joe Ward;England;Carrilero Derecho|Medio Derecho|Extremo Derecho;65;24;1;71;Peterborough United 
228888;George Edmundson;England;Defensor Centro;65;22;0;76;Rangers FC 
228870;Bart Straalman;Netherlands;Defensor Centro;65;23;0;71;Rodez Aveyron Football 
228833;Salvatore Aloi;Italy;Medio Central;65;23;0;73;Trapani 
228713;Michael Gómez;Colombia;Delantero Centro;65;23;0;74;Envigado FC 
228704;Sai van Wermeskerken;Japan;Defensor Derecho|Defensor Izquierdo;65;26;0;67;PEC Zwolle 
228651;Gian Filippo Felicioli;Italy;Defensor Izquierdo|Medio Izquierdo;65;22;3;76;Venezia 
228646;Nicolás Delgadillo;Argentina;Delantero Centro|Medio Izquierdo|Medio Centro Ofensivo;65;22;0;77;Patronato 
228638;Ben Stevenson;England;Medio Centro Defensivo|Medio Central;65;23;0;73;Colchester United 
228616;Dimitry Bertaud;France;Arquero;65;22;0;77;Montpellier Hérault SC 
228592;Aloïs Confais;France;Defensor Derecho|Medio Centro Defensivo;65;23;0;72;Le Mans FC 
228573;Peter Wilson;Sweden;Delantero Centro|Media Punta;65;23;0;74;GIF Sundsvall 
228544;Sofiane Daham;Algeria;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;65;24;0;72;FC Sochaux-Montbéliard 
228513;Matija Boben;Slovenia;Defensor Centro;65;26;0;69;Livorno 
228363;Joris Kramer;Netherlands;Defensor Centro;65;23;0;70;AZ 
228327;Fitim Azemi;Norway;Delantero Centro;65;28;0;65;Stabæk Fotball 
228318;Harry Chapman;England;Medio Derecho|Medio Izquierdo;65;22;2;75;Blackburn Rovers 
228261;Valtteri Moren;Finland;Defensor Centro;65;29;0;66;Waasland-Beveren 
228169;Nejc Vidmar;Slovenia;Arquero;65;31;0;65;Free Agents 
228058;Lukas Gugganig;Austria;Defensor Centro|Medio Centro Defensivo;65;25;0;68;VfL Osnabrück 
227929;Ryan Wintle;England;Medio Centro Defensivo|Medio Central;65;23;0;73;Crewe Alexandra 
227920;Ismail Azzaoui;Belgium;Delantero Centro|Medio Izquierdo;65;22;1;75;VfL Wolfsburg 
227868;Cheikhou Dieng;Senegal;Delantero Centro|Medio Derecho|Medio Izquierdo;65;26;0;66;Wolfsberger AC 
227859;Jeong Hyun Cheol;Korea Republic;Defensor Centro|Medio Centro Defensivo;65;27;0;67;FC Seoul 
227838;Carlos Núñez;Uruguay;Delantero Centro;65;28;0;65;Deportivo Pasto 
227832;Eloge Yao;Ivory Coast;Defensor Derecho|Defensor Centro;65;24;0;72;FC Lugano 
227744;Mairon Quiñones;Colombia;Defensor Izquierdo;65;24;0;70;Deportivo Pasto 
227700;Roy Gelmi;Switzerland;Defensor Centro|Medio Centro Defensivo;65;25;1;72;VVV-Venlo 
227686;Keshi Anderson;England;Medio Izquierdo|Medio Centro Ofensivo;65;25;1;67;Swindon Town 
227668;Salvador Ichazo;Uruguay;Arquero;65;28;1;65;Genoa 
227630;Charlie Kirk;England;Extremo Izquierdo;65;22;0;74;Crewe Alexandra 
227601;Adam Andersson;Sweden;Defensor Derecho|Defensor Izquierdo;65;23;0;72;BK Häcken 
227498;Kaiyne Woolery;England;Medio Derecho|Medio Izquierdo;65;25;1;65;Swindon Town 
227287;Jamie Lindsay;Scotland;Medio Centro Defensivo|Medio Central;65;24;0;72;Rotherham United 
226801;Saad Abdul-Salaam;United States;Defensor Derecho|Defensor Centro;65;28;5;65;FC Cincinnati 
226783;Fatai Alashe;United States;Medio Centro Defensivo|Medio Central;65;26;0;67;FC Cincinnati 
226781;Khiry Shelton;United States;Delantero Centro|Extremo Derecho;65;27;1;68;Sporting Kansas City 
226759;Ben Kantie Karamoko;Ivory Coast;Defensor Centro;65;25;0;72;FK Haugesund 
226737;Jeisson Palacios;Colombia;Defensor Centro;65;26;0;70;Independiente Santa Fe 
226724;Courtney Senior;England;Medio Derecho;65;23;4;75;Colchester United 
226723;Leonardo Saldaña;Colombia;Defensor Izquierdo;65;30;0;65;Jaguares Fútbol Club 
226714;Jermaine Hylton;England;Delantero Centro|Extremo Derecho|Extremo Izquierdo;65;27;0;66;Motherwell 
226679;Ashley Hunter;England;Medio Izquierdo|Extremo Izquierdo;65;24;0;71;Salford City 
226580;Sebastian Saucedo;United States;Medio Izquierdo|Extremo Izquierdo;65;23;2;74;U.N.A.M. 
226509;Aron Elís ?rándarson;Iceland;Medio Central|Medio Centro Ofensivo;65;25;0;69;Odense Boldklub 
226507;Jerry Yates;England;Delantero Centro|Medio Izquierdo;65;23;1;70;Swindon Town 
226249;Moses Odjer;Ghana;Medio Central;65;23;1;74;Trapani 
226232;Jannik Pohl;Denmark;Delantero Centro;65;24;0;71;AC Horsens 
226084;Ryan Hardie;Scotland;Delantero Centro;65;23;0;73;Plymouth Argyle 
225983;Siyabonga Mpontshane;South Africa;Arquero;65;34;0;65;Orlando Pirates 
225955;Marko Kvasina;Austria;Delantero Centro|Medio Centro Ofensivo;65;23;1;70;SV Mattersburg 
225924;Diego Sosa;Argentina;Medio Central|Extremo Izquierdo;65;28;0;65;Argentinos Juniors 
225864;Boubacar Barry;Germany;Defensor Derecho|Medio Derecho|Medio Centro Ofensivo;65;24;1;71;KFC Uerdingen 05 
225770;Kristopher da Graca;Sweden;Defensor Centro;65;22;0;73;IFK Göteborg 
225735;Dominic Baumann;Germany;Delantero Centro|Medio Centro Ofensivo;65;25;0;70;FC Würzburger Kickers 
225708;Raúl Castro;Bolivia;Medio Centro Defensivo|Medio Central;65;30;0;65;Free Agents 
225678;Hamilton Piedra;Ecuador;Arquero;65;27;0;67;Independiente del Valle 
225590;Iván Colman;Argentina;Medio Central|Medio Centro Ofensivo;65;25;1;70;Argentinos Juniors 
225543;Bradley Collins;England;Arquero;65;23;0;73;Barnsley 
225542;Charlie Colkett;England;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;65;23;1;72;Östersunds FK 
225511;Connal Trueman;England;Arquero;65;24;0;73;Birmingham City 
225406;James Talbot;Republic of Ireland;Arquero;65;23;1;75;Bohemian FC 
225395;Ezkieta;Spain;Arquero;65;23;0;74;Athletic Club 
225387;Lewis Page;England;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;65;24;0;71;Charlton Athletic 
225261;Sergio Gil;Spain;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;65;24;0;73;Extremadura UD 
225125;Harry Anderson;England;Medio Derecho;65;23;2;73;Lincoln City 
225063;Marko Simonovski;North Macedonia;Delantero Centro;65;28;0;65;Fotbal Club Voluntari 
225050;Abdoul Ba;Mauritania;Defensor Centro;65;26;2;68;AJ Auxerre 
224983;Johnny Vidales;Peru;Extremo Derecho|Extremo Izquierdo;65;28;0;65;FBC Melgar 
224892;Estrela;Portugal;Medio Centro Defensivo|Medio Central;65;24;0;74;Desportivo das Aves 
224854;Lucas Passerini;Argentina;Delantero Centro;65;26;2;70;Cruz Azul 
224832;Antonio Portales;Mexico;Defensor Centro;65;24;0;70;Club Atlético de San Luis 
224770;Scott Kashket;England;Delantero Centro|Extremo Derecho;65;24;0;70;Wycombe Wanderers 
224592;Filippo Perucchini;Italy;Arquero;65;28;1;67;Empoli 
224570;Anthony Jackson-Hamel;Canada;Delantero Centro;65;26;0;66;Impact Montréal 
224566;Carlos Blanco;Spain;Defensor Centro;65;24;0;72;Villarreal CF 
224536;Fernando Lazcano;Chile;Defensor Izquierdo;65;31;0;65;Curicó Unido 
224460;Nilson Castrillón;Colombia;Defensor Derecho;65;24;0;72;Deportes Tolima 
224446;Marco;Portugal;Arquero;65;25;0;71;FC Paços de Ferreira 
224300;Hubert Matynia;Poland;Defensor Izquierdo;65;24;0;71;Pogon Szczecin 
224297;Alex Gersbach;Australia;Defensor Izquierdo;65;23;0;75;Aarhus AGF 
224273;Giorgos Strezos;Greece;Arquero;65;25;1;73;Willem II 
224243;Dabney Dos Santos;Netherlands;Medio Izquierdo;65;24;0;70;Heracles Almelo 
224211;Samy Mmaee;Belgium;Defensor Centro|Medio Centro Defensivo|Medio Central;65;23;0;72;Sint-Truidense VV 
224152;Peu;Brazil;Delantero Centro;65;27;0;66;Desportivo das Aves 
224130;Josh Vickers;England;Arquero;65;24;0;71;Lincoln City 
223925;Alexander Brunst;Germany;Arquero;65;25;1;70;1. FC Magdeburg 
223918;Brandon Comley;Montserrat;Medio Centro Defensivo|Medio Central;65;24;0;72;Colchester United 
223908;Victor Wernersson;Sweden;Defensor Izquierdo|Carrilero Izquierdo|Extremo Izquierdo;65;25;0;72;IFK Göteborg 
223905;Perry Ng;England;Defensor Derecho;65;24;0;72;Crewe Alexandra 
223852;Farrend Rawson;England;Defensor Centro;65;24;2;72;Forest Green Rovers 
223792;Tobias Knoflach;Austria;Arquero;65;26;0;69;SK Rapid Wien 
223679;Tim Rieder;Germany;Defensor Derecho|Defensor Centro|Medio Centro Defensivo;65;26;0;68;TSV 1860 München 
223670;Marvin Egho;Austria;Delantero Centro;65;26;0;69;Randers FC 
223445;Bendjaloud Youssouf;Comoros;Defensor Derecho|Defensor Izquierdo|Medio Derecho;65;26;0;68;AJ Auxerre 
223186;Jens Jakob Thomasen;Denmark;Medio Central;65;24;0;74;Odense Boldklub 
223175;Okan Kocuk;Turkey;Arquero;65;25;0;71;Galatasaray SK 
223147;Julius Biada;Germany;Delantero Centro|Medio Centro Ofensivo;65;27;0;66;SV Sandhausen 
223102;Franco Costa;Argentina;Medio Izquierdo|Extremo Derecho|Extremo Izquierdo;65;28;0;65;Club Nacional 
223097;Franco Cristaldo;Argentina;Medio Centro Defensivo|Medio Derecho|Medio Izquierdo;65;23;0;72;Club Atlético Central Córdoba 
223082;Will Norris;England;Arquero;65;26;1;67;Ipswich Town 
223020;Marc Kibong Mbamba;Cameroon;Medio Centro Defensivo|Medio Central;65;31;1;65;Denizlispor 
222798;Jeong Woo Jae;Korea Republic;Defensor Izquierdo|Medio Derecho;65;28;0;65;Jeju United FC 
222717;Pará;Brazil;Defensor Izquierdo;65;24;0;70;Vegalta Sendai 
222583;Tom James;Wales;Defensor Derecho|Defensor Izquierdo;65;24;0;71;Hibernian 
222484;Daniel Mesenhöler;Germany;Arquero;65;25;0;71;Fußballclub Viktoria Köln 1904 e.V. 
222477;Louis Reed;England;Medio Centro Defensivo|Medio Central;65;23;0;74;Peterborough United 
222438;Zou Dehai;China PR;Arquero;65;27;0;69;Beijing Sinobo Guoan FC 
222435;Zhao Yuhao;China PR;Defensor Centro|Medio Centro Defensivo;65;27;0;67;Hebei China Fortune FC 
222399;Connor Ogilvie;England;Defensor Izquierdo|Defensor Centro;65;24;1;72;Gillingham 
222387;Vykintas Slivka;Lithuania;Medio Central;65;25;1;69;Hibernian 
222382;Luis Chávez;Mexico;Medio Derecho|Medio Central;65;24;0;72;Pachuca 
222369;Eric Smith;Sweden;Defensor Centro|Medio Central;65;23;1;70;KAA Gent 
222229;Yang Hyung Mo;Korea Republic;Arquero;65;29;0;66;Suwon Samsung Bluewings 
222216;Kristian Opseth;Norway;Delantero Centro;65;30;0;65;Adelaide United 
222206;Joris Correa;France;Delantero Centro|Medio Izquierdo|Extremo Izquierdo;65;26;0;67;FC Chambly Oise 
222164;Arkadiusz Kasperkiewicz;Poland;Defensor Centro;65;25;0;69;RKS Raków Czestochowa SA 
222158;Erivaldo;Portugal;Medio Derecho|Medio Izquierdo;65;26;0;65;Marítimo 
221986;Jeff Hardeveld;Netherlands;Defensor Izquierdo|Defensor Centro;65;25;1;69;Heracles Almelo 
221934;Stefan Scougall;Scotland;Medio Izquierdo|Medio Central|Medio Centro Ofensivo;65;27;0;66;Carlisle United 
221932;Maximilian Oesterhelweg;Germany;Medio Izquierdo|Extremo Izquierdo;65;30;0;65;Chemnitzer FC 
221909;Jindrich Stanek;Czech Republic;Arquero;65;24;0;73;Viktoria Plzen 
221907;Bilal Ould-Chikh;Morocco;Extremo Derecho;65;23;0;69;ADO Den Haag 
221801;Liao Lisheng;China PR;Medio Centro Defensivo|Medio Central;65;27;0;68;Guangzhou Evergrande Taobao FC 
221772;Abdulaziz Al Bishi;Saudi Arabia;Medio Derecho|Medio Izquierdo;65;26;0;66;Al Ittihad 
221768;Jan Zwischenbrugger;Austria;Defensor Centro|Medio Centro Defensivo;65;30;0;65;SCR Altach 
221767;Kyoung Rok Choi;Korea Republic;Medio Derecho|Medio Centro Ofensivo|Media Punta;65;25;0;68;Karlsruher SC 
221766;Yves-Simon Pambou;Congo;Medio Central;65;24;2;72;Grenoble Foot 38 
221762;Kim Sun Min;Korea Republic;Medio Central|Extremo Derecho;65;28;1;65;Daegu FC 
221711;Chris Duvall;United States;Defensor Derecho|Defensor Centro;65;28;0;65;Portland Timbers 
221647;Kim Yong Hwan;Korea Republic;Defensor Derecho;65;27;0;67;Pohang Steelers 
221632;Simen Kind Mikalsen;Norway;Defensor Izquierdo;65;27;0;66;Lillestrøm SK 
221625;Patrick Mullins;United States;Delantero Centro;65;28;0;65;Toronto FC 
221620;Marlon Hairston;United States;Carrilero Derecho|Defensor Derecho|Medio Derecho|Extremo Derecho;65;26;0;68;Minnesota United FC 
221580;Dairin González;Colombia;Defensor Centro;65;30;0;66;Club Unión Magdalena S.A 
221567;Sim Sang Min;Korea Republic;Defensor Izquierdo;65;27;0;67;Pohang Steelers 
221502;Jordan Hamilton;Canada;Delantero Centro;65;24;0;71;Columbus Crew SC 
221463;Ernesto Hernández;Uruguay;Arquero;65;35;1;65;Centro Atlético Fénix 
221441;Gustavo Villarruel;Argentina;Delantero Centro|Medio Derecho;65;28;0;65;Club Atlético Tigre 
221358;Jordan Rossiter;England;Medio Centro Defensivo|Medio Central;65;23;0;75;Fleetwood Town 
221281;Dominic Hyam;Scotland;Defensor Centro;65;24;2;73;Coventry City 
221244;Jorge Ramos;Colombia;Delantero Centro|Medio Derecho;65;27;0;65;Deportes Tolima 
220982;Adam Eriksson;Sweden;Defensor Izquierdo;65;30;1;65;Helsingborgs IF 
220944;Joe Wildsmith;England;Arquero;65;24;0;73;Sheffield Wednesday 
220912;Filip Jagiello;Poland;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;65;22;2;73;Genoa 
220772;Luka Stojanovic;Serbia;Medio Centro Ofensivo;65;26;1;66;Chicago Fire Soccer Club 
220670;Alessandro Mastalli;Italy;Medio Central;65;24;1;69;Castellammare di Stabia 
220663;Mikkel Kallesøe;Denmark;Medio Derecho|Medio Izquierdo;65;23;0;73;Randers FC 
220600;Adam Lundqvist;Sweden;Defensor Derecho|Defensor Izquierdo;65;26;2;68;Houston Dynamo 
220545;Rodrigo Ramallo;Bolivia;Delantero Centro;65;29;0;65;Club Always Ready 
220544;Jaime Arrascaita;Bolivia;Medio Izquierdo;65;26;0;66;Club Deportivo Jorge Wilstermann 
220517;Francesco Di Mariano;Italy;Medio Centro Ofensivo|Extremo Derecho|Extremo Izquierdo;65;24;0;72;Castellammare di Stabia 
220122;Joan Campins;Spain;Defensor Derecho|Defensor Izquierdo|Medio Derecho;65;25;0;69;Royal Excel Mouscron 
220038;Harrison McGahey;England;Defensor Centro;65;24;0;70;Scunthorpe United 
219967;Dominik Hladun;Poland;Arquero;65;24;0;70;Zaglebie Lubin 
219938;Lorenzo Valerio Rosseti;Italy;Delantero Centro;65;25;0;70;Ascoli 
219861;Cristian Flórez;Colombia;Defensor Izquierdo;65;25;0;68;Alianza Petrolera 
219781;Damien Dussaut;France;Defensor Derecho;65;25;0;67;Fotbal Club Viitorul Constan?a 
219768;Jakub Vojtuš;Slovakia;Delantero Centro|Media Punta;65;26;1;67;Fotbal Club Academica Clinceni 
219759;Salvatore Molina;Italy;Medio Derecho|Medio Izquierdo|Medio Central;65;28;2;65;Crotone 
219700;Patryk Lipski;Poland;Medio Central|Medio Centro Ofensivo;65;26;1;69;Lechia Gdansk 
219569;Cedric Omoigui;Nigeria;Delantero Centro|Extremo Derecho;65;25;0;68;Royal Excel Mouscron 
219518;Pablo Becker;Argentina;Medio Derecho|Medio Central|Medio Centro Ofensivo;65;27;0;66;Club Atlético Aldosivi 
219458;David Wheeler;England;Delantero Centro|Extremo Derecho;65;29;0;65;Wycombe Wanderers 
219447;Jhoaho Hinestroza;Colombia;Delantero Centro|Medio Derecho;65;24;0;70;Envigado FC 
219268;Luis Pavez Contreras;Chile;Medio Centro Defensivo|Medio Central;65;32;1;65;Unión Española 
219260;Felix Dornebusch;Germany;Arquero;65;26;0;69;1. FC Nürnberg 
218976;Marcos Caicedo;Ecuador;Medio Izquierdo;65;28;2;65;LDU Quito 
218738;Ely;Cape Verde;Medio Izquierdo|Extremo Derecho;65;29;0;65;Clubul Sportiv Gaz Metan Media? 
218737;Gabriel;Brazil;Defensor Derecho;65;32;1;65;Clubul Sportiv Gaz Metan Media? 
218192;Ismael Benegas;Paraguay;Defensor Centro;65;32;0;65;Club Deportivo Jorge Wilstermann 
218182;Gustavo Mencia;Paraguay;Defensor Centro;65;32;0;65;CD Antofagasta 
217841;Michael Schultz;Germany;Defensor Centro;65;27;0;67;Sportverein Waldhof Mannheim 07 e.V. 
217160;Peng Xinli;China PR;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;65;29;1;65;Shanghai Greenland Shenhua FC 
217093;Francisco Pol Hurtado;Venezuela;Medio Centro Defensivo|Medio Central|Medio Centro Ofensivo;65;32;0;65;Mineros de Guayana 
217088;Richard Blanco;Venezuela;Delantero Centro;65;38;0;65;Mineros de Guayana 
216758;Jair Torrico;Bolivia;Defensor Izquierdo;65;33;1;65;Club Always Ready 
216709;Adam Sušac;Croatia;Defensor Centro;65;31;0;65;VfL Osnabrück 
216526;Alex Gogic;Cyprus;Defensor Centro|Medio Centro Defensivo;65;26;0;68;Hamilton Academical FC 
216524;Joachim Eickmayer;France;Medio Centro Defensivo|Medio Central;65;27;0;67;FC Chambly Oise 
216508;Florian Kath;Germany;Medio Izquierdo;65;25;1;67;Sport-Club Freiburg 
216501;Caleb Stanko;United States;Medio Centro Defensivo|Medio Central;65;27;1;67;FC Cincinnati 
216493;Fabian Menig;Germany;Carrilero Derecho|Defensor Derecho|Medio Derecho|Extremo Derecho;65;26;1;68;FC Admira Wacker Mödling 
